Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+01:00,94.34763920264518,94.70689500480971,93.63884662449179,94.59037780761719,923508,0.0,0.0
2023-01-03 00:00:00+01:00,94.51270505119275,96.3186809675157,94.27967805134955,95.64872741699219,1462210,0.0,0.0
2023-01-04 00:00:00+01:00,95.93030084287335,98.16349159175375,95.73610551180043,97.77510833740234,1651526,0.0,0.0
2023-01-05 00:00:00+01:00,97.23137612122875,98.9790970600299,97.23137612122875,97.91104125976562,1223774,0.0,0.0
2023-01-06 00:00:00+01:00,97.75568933488277,99.36746978759766,97.3090511996053,99.36746978759766,1347636,0.0,0.0
2023-01-09 00:00:00+01:00,100.26075865387871,101.79486105606718,99.21212606924769,101.52299499511719,2172304,0.0,0.0
2023-01-10 00:00:00+01:00,100.47436874313924,101.95021623298719,100.260757581023,101.63951110839844,1363833,0.0,0.0
2023-01-11 00:00:00+01:00,101.95021498094297,103.5425796508789,100.78507262999281,103.5425796508789,1720861,0.0,0.0
2023-01-12 00:00:00+01:00,103.07653098750383,104.31935153466677,102.55221468020795,103.63967895507812,1880775,0.0,0.0
2023-01-13 00:00:00+01:00,104.16399035749387,104.863078734303,103.87270847235303,104.51353454589844,1774166,0.0,0.0
2023-01-16 00:00:00+01:00,104.8048195611922,104.8048195611922,103.91153588962105,104.29991912841797,952506,0.0,0.0
2023-01-17 00:00:00+01:00,103.950383865993,105.13494951236957,103.09594659362381,104.18341827392578,1482660,0.0,0.0
2023-01-18 00:00:00+01:00,104.86308330570886,106.24183688241318,104.2805121022361,105.83403778076172,1656208,0.0,0.0
2023-01-19 00:00:00+01:00,105.32913975810912,105.44564954864579,102.94058534298574,103.40664672851562,2203122,0.0,0.0
2023-01-20 00:00:00+01:00,103.892127011372,104.12515400712154,102.76581628429233,103.87271118164062,1802253,0.0,0.0
2023-01-23 00:00:00+01:00,104.49412122315621,104.82424218245995,103.38723373592252,104.14457702636719,1099041,0.0,0.0
2023-01-24 00:00:00+01:00,103.79502889392548,104.2028279721184,103.1541954215129,103.52316284179688,1327348,0.0,0.0
2023-01-25 00:00:00+01:00,103.79503040613835,103.98921832968958,102.08614852926873,102.8629150390625,1259402,0.0,0.0
2023-01-26 00:00:00+01:00,102.14440612937656,102.5133735648057,98.51303852669662,101.9502182006836,3430189,0.0,0.0
2023-01-27 00:00:00+01:00,101.9502182006836,101.9502182006836,101.9502182006836,101.9502182006836,0,0.0,0.0
2023-01-30 00:00:00+01:00,101.01810143181913,104.35818709592661,100.72681213495598,103.98921966552734,2334266,0.0,0.0
2023-01-31 00:00:00+01:00,103.87271010433699,105.23204040527344,103.05710451598055,105.23204040527344,2031207,0.0,0.0
2023-02-01 00:00:00+01:00,104.53295997202112,106.72731170232126,104.43585860047959,106.06706237792969,2197111,0.0,0.0
2023-02-02 00:00:00+01:00,106.80498676952683,109.4653998203308,106.70789280856795,109.31005096435547,2845182,0.0,0.0
2023-02-03 00:00:00+01:00,108.261417421656,109.01876068115234,107.42639603098202,109.01876068115234,1918758,0.0,0.0
2023-02-06 00:00:00+01:00,108.16433017258566,109.01876744517006,107.77594690039466,108.59154510498047,1484608,0.0,0.0
2023-02-07 00:00:00+01:00,108.26141823759744,108.31967313252257,107.07685265549053,107.659423828125,1596841,0.0,0.0
2023-02-08 00:00:00+01:00,108.20316695995619,108.24200602713616,107.11569530230128,107.4458236694336,1530868,0.0,0.0
2023-02-09 00:00:00+01:00,107.75652065322933,108.90224712114573,107.71768158898541,108.12548065185547,1312550,0.0,0.0
2023-02-10 00:00:00+01:00,107.44582102530049,107.60116988240271,105.95055031074504,106.43602752685547,1638535,0.0,0.0
2023-02-13 00:00:00+01:00,106.31951435149905,107.13511254968691,106.02822504769213,106.9215087890625,984624,0.0,0.0
2023-02-14 00:00:00+01:00,106.76614826690584,108.08664688473806,106.61079941011086,106.70789337158203,1254696,0.0,0.0
2023-02-15 00:00:00+01:00,106.70788853319591,107.75652104824363,106.57195551174091,107.58174896240234,1110499,0.0,0.0
2023-02-16 00:00:00+01:00,108.26141714834952,108.57212226448145,106.66905250219914,107.77593994140625,1292208,0.0,0.0
