Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+01:00,72.55225118773085,74.56566271508214,72.55225118773085,74.4615249633789,789996,0.0,0.0
2023-01-03 00:00:00+01:00,74.62640899469278,75.65915246606438,74.38341208876278,74.48755645751953,862444,0.0,0.0
2023-01-04 00:00:00+01:00,74.67848704332555,76.35343762638354,74.64377225255286,76.26664733886719,1054287,0.0,0.0
2023-01-05 00:00:00+01:00,76.37078910157035,77.48163588366069,75.98893303728839,77.19524383544922,960298,0.0,0.0
2023-01-06 00:00:00+01:00,77.10846257005868,77.85481401645555,75.57237115480932,77.69860076904297,944058,0.0,0.0
2023-01-09 00:00:00+01:00,77.9676367605558,78.46231759111146,77.655216868306,78.08914184570312,959129,0.0,0.0
2023-01-10 00:00:00+01:00,78.22798919810006,78.93094549600566,77.96763158049171,78.55776977539062,1263650,0.0,0.0
2023-01-11 00:00:00+01:00,78.71398092298018,79.65126037597656,78.39288070714983,79.65126037597656,1303118,0.0,0.0
2023-01-12 00:00:00+01:00,79.79878982922129,81.02246127702388,79.52975849864148,80.90096282958984,1550323,0.0,0.0
2023-01-13 00:00:00+01:00,80.26743404489459,80.26743404489459,78.74002301386709,79.61654663085938,1701596,0.0,0.0
2023-01-16 00:00:00+01:00,79.83350980183405,80.03311819053525,79.24337160975696,79.70333099365234,481523,0.0,0.0
2023-01-17 00:00:00+01:00,79.83351046271686,80.32818464096702,78.55777005007977,79.82483673095703,1224348,0.0,0.0
2023-01-18 00:00:00+01:00,79.52976661063866,79.97237192639031,79.08716129488701,79.34751892089844,826430,0.0,0.0
2023-01-19 00:00:00+01:00,78.69662440934727,78.94830165957681,77.74199090165612,78.12384033203125,1434384,0.0,0.0
2023-01-20 00:00:00+01:00,78.10648640141214,78.67927047985023,77.51634823931028,78.08045196533203,1219938,0.0,0.0
2023-01-23 00:00:00+01:00,78.37551777866716,79.56447445593754,78.1238405278069,79.43429565429688,779097,0.0,0.0
2023-01-24 00:00:00+01:00,79.63390818949989,79.82483622571594,78.87887639750987,79.65994262695312,781646,0.0,0.0
2023-01-25 00:00:00+01:00,79.41694571583061,79.79879516709346,79.06112408085176,79.65994262695312,816744,0.0,0.0
2023-01-26 00:00:00+01:00,80.06783174758921,80.32818273877348,79.74672490850924,80.14593505859375,956741,0.0,0.0
2023-01-27 00:00:00+01:00,80.14593505859375,80.14593505859375,80.14593505859375,80.14593505859375,0,0.0,0.0
2023-01-30 00:00:00+01:00,79.38222693515984,80.2761112223569,79.25204813326819,79.39090728759766,1404194,0.0,0.0
2023-01-31 00:00:00+01:00,79.43430384125683,80.91832644210709,79.08716254149296,80.90965270996094,1503395,0.0,0.0
2023-02-01 00:00:00+01:00,81.50845771762391,82.6800537109375,80.76210630415946,82.6800537109375,1585474,0.0,0.0
2023-02-02 00:00:00+01:00,82.5151701063247,85.47453482322204,82.08124515619195,84.8670425415039,1947245,0.0,0.0
