Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00+01:00,17.549801136533333,17.78769441189815,17.49922454279058,17.73337173461914,3033033,0.0,0.0
2023-01-03 00:00:00+01:00,17.731497949962666,18.001235617274247,17.649078752262383,17.832651138305664,6455401,0.0,0.0
2023-01-04 00:00:00+01:00,17.886970546812343,18.049936780119648,17.813917457288863,18.004981994628906,7028871,0.0,0.0
2023-01-05 00:00:00+01:00,17.982504037822967,18.30843651040323,17.916941327213227,18.295324325561523,8873239,0.0,0.0
2023-01-06 00:00:00+01:00,18.362760074174723,18.525726318359375,18.351520037250932,18.525726318359375,6477491,0.0,0.0
2023-01-09 00:00:00+01:00,18.469529108449382,18.596906661987305,18.26722631438516,18.596906661987305,7501703,0.0,0.0
2023-01-10 00:00:00+01:00,18.68494771232972,18.764556904722227,18.574430202757988,18.703678131103516,6544697,0.0,0.0
2023-01-11 00:00:00+01:00,18.6605944374187,19.026801346444326,18.6605944374187,18.834800720214844,7839825,0.0,0.0
2023-01-12 00:00:00+01:00,18.886311705628533,19.148555394341898,18.839481199500327,19.02211570739746,6964026,0.0,0.0
2023-01-13 00:00:00+01:00,19.012751628465743,19.17665573774643,18.99870336833361,19.06426429748535,6769147,0.0,0.0
2023-01-16 00:00:00+01:00,19.097044457543195,19.293729028263453,19.03148352943688,19.2656307220459,4573332,0.0,0.0
2023-01-17 00:00:00+01:00,19.25626398351981,19.345241057067227,19.153240436929842,19.279678344726562,5737019,0.0,0.0
2023-01-18 00:00:00+01:00,19.270313568605317,19.274995726174215,18.94250716034497,19.008068084716797,7385838,0.0,0.0
2023-01-19 00:00:00+01:00,18.91909269374586,18.970603572320098,18.783286901792646,18.90504264831543,6823948,0.0,0.0
2023-01-20 00:00:00+01:00,18.73645702550279,18.900361127436817,18.544456404563867,18.890995025634766,8221177,0.0,0.0
2023-01-23 00:00:00+01:00,18.965922156477635,19.101727953741804,18.91909343361474,18.994020462036133,4173901,0.0,0.0
2023-01-24 00:00:00+01:00,18.984654138574406,19.04084896263417,18.74114085244711,18.848848342895508,5909233,0.0,0.0
2023-01-25 00:00:00+01:00,18.89099663766527,19.031484603881836,18.669961618198723,19.031484603881836,4894611,0.0,0.0
2023-01-26 00:00:00+01:00,19.097043369735534,19.153239978969566,18.947189317913868,19.008068084716797,5472692,0.0,0.0
2023-01-27 00:00:00+01:00,19.008068084716797,19.008068084716797,19.008068084716797,19.008068084716797,0,0.0,0.0
2023-01-30 00:00:00+01:00,19.134509170948693,19.15324137539243,18.8722636679404,19.06426429748535,4526242,0.0,0.0
2023-01-31 00:00:00+01:00,19.064265029880726,19.190704735131394,18.97060579046526,19.153242111206055,4774607,0.0,0.0
2023-02-01 00:00:00+01:00,19.11109490666847,19.16728973388672,18.923776434072508,19.16728973388672,5926171,0.0,0.0
2023-02-02 00:00:00+01:00,19.16260640097242,19.354608824030247,19.14855814031996,19.25626564025879,6641575,0.0,0.0
2023-02-03 00:00:00+01:00,19.171971580865847,19.17665552512552,18.86758130083608,18.8769474029541,9937000,0.0,0.0
2023-02-06 00:00:00+01:00,18.87694562715648,19.003385314253322,18.745821996240597,18.858213424682617,5322006,0.0,0.0
2023-02-07 00:00:00+01:00,18.830116909280985,18.900361782028597,18.647482383818783,18.816068649291992,5548409,0.0,0.0
2023-02-08 00:00:00+01:00,18.797336428151578,18.961240535614976,18.797336428151578,18.8769474029541,5533851,0.0,0.0
2023-02-09 00:00:00+01:00,18.895678204109014,19.111094984390846,18.853531636923584,18.881629943847656,6192422,0.0,0.0
2023-02-10 00:00:00+01:00,18.90036278715213,18.9659237191224,18.787971342059226,18.867582321166992,4756074,0.0,0.0
2023-02-13 00:00:00+01:00,18.88631384687854,19.06426443113756,18.86289769795904,19.0455322265625,4377964,0.0,0.0
2023-02-14 00:00:00+01:00,19.13919154237897,19.359290481044987,19.13919154237897,19.209436416625977,8092363,0.0,0.0
2023-02-15 00:00:00+01:00,19.274996187045712,19.471680751265197,19.120459973960138,19.279678344726562,7398080,0.0,0.0
2023-02-16 00:00:00+01:00,19.37802165670369,19.406118175789448,19.13450836835328,19.218801498413086,5432812,0.0,0.0
2023-02-17 00:00:00+01:00,19.1626048398218,19.462314738401506,19.101727857686416,19.44358253479004,8414901,0.0,0.0
2023-02-20 00:00:00+01:00,19.52319183857748,19.565338403757476,19.429534392756388,19.485729217529297,3053163,0.0,0.0
2023-02-21 00:00:00+01:00,19.47168245485117,19.64026694213008,19.434218044521586,19.58407211303711,4860170,0.0,0.0
2023-02-22 00:00:00+01:00,19.555971739486626,19.818217224887086,19.51850911951583,19.766704559326172,6582369,0.0,0.0
2023-02-23 00:00:00+01:00,19.75265703807613,20.038316894930446,19.687096110877032,19.855682373046875,6793571,0.0,0.0
2023-02-24 00:00:00+01:00,19.88846147787621,19.972754603202265,19.584069437931987,19.616849899291992,18118862,0.0,0.0
2023-02-27 00:00:00+01:00,19.621535048989546,19.977437988370745,19.579388483736395,19.91655921936035,7353397,0.0,0.0
2023-02-28 00:00:00+01:00,20.061730479882836,20.225632791534988,19.883778122659635,19.88846206665039,9488768,0.0,0.0
2023-03-01 00:00:00+01:00,19.99617124110114,20.052366068919493,19.73392573394654,19.804170608520508,6367279,0.0,0.0
2023-03-02 00:00:00+01:00,19.73392521487392,19.935291944527844,19.60748551580741,19.86036491394043,4920701,0.0,0.0
2023-03-03 00:00:00+01:00,19.91187858581543,20.024268244159412,19.752658414493617,19.91187858581543,5643108,0.0,0.0
2023-03-06 00:00:00+01:00,19.935291257487144,20.169438443303438,19.91655905388554,20.099193572998047,5993878,0.0,0.0
2023-03-07 00:00:00+01:00,20.042998247798455,20.174121883332166,20.014901729499325,20.052364349365234,6465754,0.0,0.0
2023-03-08 00:00:00+01:00,20.00085178870712,20.21626676666771,20.00085178870712,20.1553897857666,5819536,0.0,0.0
2023-03-09 00:00:00+01:00,20.164756388406474,20.230317314945072,20.108559777315158,20.202219009399414,4012327,0.0,0.0
2023-03-10 00:00:00+01:00,20.057049281181474,20.230317702697544,20.00553661322773,20.164756774902344,7814135,0.0,0.0
2023-03-13 00:00:00+01:00,20.18817245504719,20.216268976564788,19.790121131667494,20.014904022216797,11635170,0.0,0.0
2023-03-14 00:00:00+01:00,20.108560775020905,20.291197090527458,20.04299984522944,20.253732681274414,8567152,0.0,0.0
2023-03-15 00:00:00+01:00,20.235000591831614,20.553440926689714,20.052366061686808,20.295879364013672,12890543,0.0,0.0
2023-03-16 00:00:00+01:00,20.49724608024387,20.562807010348884,20.25373277813855,20.35675811767578,10908549,0.0,0.0
2023-03-17 00:00:00+01:00,20.328658467046022,20.5628056513181,20.047682560480023,20.1179256439209,21644352,0.0,0.0
2023-03-20 00:00:00+01:00,20.131976238752546,20.49256134033203,19.963389975654906,20.49256134033203,8931537,0.0,0.0
2023-03-21 00:00:00+01:00,20.604951475127507,20.67051239854236,20.478511785798354,20.600269317626953,6509311,0.0,0.0
2023-03-22 00:00:00+01:00,20.478512967169763,20.539391736596055,20.206903156439342,20.40826988220215,9147253,0.0,0.0
2023-03-23 00:00:00+01:00,20.427000799319874,20.487879570235233,20.356757712634153,20.45509910583496,5772627,0.0,0.0
2023-03-24 00:00:00+01:00,20.455100032396537,20.46446613499249,20.216268882203206,20.342708587646484,7698108,0.0,0.0
2023-03-27 00:00:00+02:00,20.42699991316846,20.534707403868463,20.38485334842487,20.44573211669922,5168929,0.0,0.0
2023-03-28 00:00:00+02:00,20.525343961660887,20.63773361482406,20.46446519079673,20.51597785949707,4832300,0.0,0.0
2023-03-29 00:00:00+02:00,20.53470709447484,20.712659452533394,20.464464011894698,20.707977294921875,5593195,0.0,0.0
2023-03-30 00:00:00+02:00,20.73139331023127,20.825052547547063,20.679880640387513,20.726709365844727,5661542,0.0,0.0
2023-03-31 00:00:00+02:00,20.754805973609237,20.979587052921826,20.731391612797736,20.932758331298828,9603582,0.0,0.0
2023-04-03 00:00:00+02:00,20.988953538761432,21.040466205330482,20.825051223679235,20.937440872192383,6513324,0.0,0.0
2023-04-04 00:00:00+02:00,20.956172943115234,21.106026997785186,20.909344220931338,20.956172943115234,5660602,0.0,0.0
2023-04-05 00:00:00+02:00,21.0264171909406,21.65861385373231,20.998318886620517,21.58368682861328,14237073,0.0,0.0
2023-04-06 00:00:00+02:00,21.627153837066352,21.945910394045566,21.477435992680842,21.829999923706055,9803406,0.7,0.0
2023-04-11 00:00:00+02:00,21.849319211313663,21.950741334666738,21.38084296197271,21.617494583129883,10691509,0.0,0.0
2023-04-12 00:00:00+02:00,21.612666255451376,21.801022158206717,21.540220827146815,21.63681411743164,6801846,0.0,0.0
2023-04-13 00:00:00+02:00,21.641644865304553,21.685111753955248,21.318057618157425,21.54505157470703,5879483,0.0,0.0
2023-04-14 00:00:00+02:00,21.5740289170109,21.699600751249754,21.395332521601276,21.458118438720703,5689250,0.0,0.0
2023-04-17 00:00:00+02:00,21.462945681310394,21.689939627796203,21.433968985070468,21.58368682861328,5743779,0.0,0.0
2023-04-18 00:00:00+02:00,21.689939498901367,21.776873271831928,21.62715358681514,21.689939498901367,5191313,0.0,0.0
2023-04-19 00:00:00+02:00,21.6416440291311,21.796192551170293,21.63681335148779,21.738235473632812,4791696,0.0,0.0
2023-04-20 00:00:00+02:00,21.72857863105979,21.791362703905605,21.574028260767616,21.714088439941406,6310003,0.0,0.0
2023-04-21 00:00:00+02:00,21.68511117439566,21.796192810786703,21.433969362499674,21.617494583129883,9730439,0.0,0.0
2023-04-24 00:00:00+02:00,21.61749433733642,21.62715385026456,21.1731677968243,21.30839729309082,7392312,0.0,0.0
2023-04-25 00:00:00+02:00,21.351865503396283,21.472606658935547,21.24561453932913,21.472606658935547,8055601,0.0,0.0
2023-04-26 00:00:00+02:00,21.327717640761193,21.564371116258236,21.279421915491017,21.472606658935547,6752874,0.0,0.0
2023-04-27 00:00:00+02:00,21.467777630855124,21.612666647730276,21.380843852257275,21.501585006713867,5650982,0.0,0.0
2023-04-28 00:00:00+02:00,21.51124467860498,21.57885943082051,20.951005791494243,21.134531021118164,11728856,0.0,0.0
2023-05-02 00:00:00+02:00,20.96066522076765,21.042768321738315,20.41974352048965,20.641908645629883,11066708,0.0,0.0
2023-05-03 00:00:00+02:00,20.685374262606523,20.72883930701336,20.443891967739937,20.554973602294922,6196780,0.0,0.0
2023-05-04 00:00:00+02:00,20.53082452898451,20.704692081402438,20.381106680685324,20.63707733154297,6046100,0.0,0.0
2023-05-05 00:00:00+02:00,20.670884386510906,20.738499135323778,20.525995375859935,20.680543899536133,5373653,0.0,0.0
2023-05-08 00:00:00+02:00,20.632248307767387,20.695032379284395,20.516335993092447,20.574291229248047,3499112,0.0,0.0
2023-05-09 00:00:00+02:00,20.540484547261173,20.690204241605805,20.487358144675536,20.656396865844727,5178252,0.0,0.0
2023-05-10 00:00:00+02:00,20.651565238374783,20.651565238374783,20.458380506103445,20.5259952545166,4953125,0.0,0.0
2023-05-11 00:00:00+02:00,20.728839998521607,20.922026577805006,20.564633801203605,20.806116104125977,7095894,0.0,0.0
2023-05-12 00:00:00+02:00,20.7288391095436,20.97032140210975,20.68537406555083,20.922025680541992,6454335,0.0,0.0
2023-05-15 00:00:00+02:00,21.033107946047643,21.2407828712839,20.946174170722525,21.09589385986328,5459153,0.0,0.0
2023-05-16 00:00:00+02:00,21.091062607669773,21.424309351460415,21.06691474681803,21.260101318359375,7226394,0.0,0.0
2023-05-17 00:00:00+02:00,21.26010125596991,21.347035028672032,21.042766824214603,21.091062545776367,6340302,0.0,0.0
2023-05-18 00:00:00+02:00,21.16350835593664,21.414650165832,21.037938372170817,21.047597885131836,4936338,0.0,0.0
2023-05-19 00:00:00+02:00,21.115212757768923,21.158679645167478,20.854411433377596,21.110382080078125,9035701,0.0,0.0
2023-05-22 00:00:00+02:00,21.091063313967165,21.289080569728274,20.984812354188612,20.989641189575195,5108344,0.0,0.0
2023-05-23 00:00:00+02:00,21.124872778936655,21.240783253211827,21.05725618618507,21.129701614379883,5501849,0.0,0.0
2023-05-24 00:00:00+02:00,21.091062611249445,21.13936017532482,20.955833116565763,20.999300003051758,5348911,0.0,0.0
2023-05-25 00:00:00+02:00,20.9751526080674,21.033107843881385,20.009223413470195,20.419742584228516,11292230,0.0,0.0
2023-05-26 00:00:00+02:00,20.448720616309828,20.45838012909995,20.096156690106998,20.323150634765625,6685052,0.0,0.0
2023-05-29 00:00:00+02:00,20.390767166141526,20.48252978213145,20.265195331246005,20.3376407623291,1997704,0.0,0.0
2023-05-30 00:00:00+02:00,20.35212733374928,20.390765384915415,19.980244381911813,20.062349319458008,6379871,0.0,0.0
2023-05-31 00:00:00+02:00,19.95609734483141,20.294172937034904,19.93194948303768,20.0382022857666,15950400,0.0,0.0
2023-06-01 00:00:00+02:00,20.00439280221004,20.361787416037988,19.999563966861057,20.327980041503906,5657933,0.0,0.0
2023-06-02 00:00:00+02:00,20.35212881173193,20.458381617791254,18.48595428466797,18.48595428466797,31892560,0.0,0.0
2023-06-05 00:00:00+02:00,19.10608133479155,19.123467722393556,18.688798820524195,18.773801803588867,18370341,0.0,0.0
2023-06-06 00:00:00+02:00,18.702321647388118,18.854939382541723,18.468568051416653,18.59800148010254,10192223,0.0,0.0
2023-06-07 00:00:00+02:00,18.458908215859037,18.574818691992782,18.3526554107666,18.3526554107666,11830878,0.0,0.0
2023-06-08 00:00:00+02:00,18.360381256773685,18.400950105385927,18.086058829352396,18.215492248535156,11991209,0.0,0.0
2023-06-09 00:00:00+02:00,18.275380548496788,18.439588586288398,18.234811698939726,18.39708709716797,10183194,0.0,0.0
2023-06-12 00:00:00+02:00,18.505273502084286,18.513000376012684,18.31208691496366,18.35845184326172,8431220,0.0,0.0
2023-06-13 00:00:00+02:00,18.36231385752617,18.400950066538485,18.124695000182058,18.257993698120117,9425542,0.0,0.0
2023-06-14 00:00:00+02:00,18.26572075555544,18.640501751280002,18.238674856265103,18.489816665649414,10313935,0.0,0.0
2023-06-15 00:00:00+02:00,18.46083920026017,18.746755641331198,18.410610835462702,18.704254150390625,8627748,0.0,0.0
2023-06-16 00:00:00+02:00,18.73902647522069,18.839483202403848,18.63470631120184,18.762208938598633,23524880,0.0,0.0
2023-06-19 00:00:00+02:00,18.75834477950799,18.785390678680276,18.543908383291328,18.65209197998047,4574528,0.0,0.0
2023-06-20 00:00:00+02:00,18.642433119929006,18.729366896702498,18.534249519451336,18.586410522460938,5772877,0.0,0.0
2023-06-21 00:00:00+02:00,18.599933116070535,18.640501965472197,18.46856705481319,18.58061408996582,5414278,0.0,0.0
2023-06-22 00:00:00+02:00,18.536181532609977,18.808573164191618,18.489816607582526,18.771867752075195,8373512,0.0,0.0
2023-06-23 00:00:00+02:00,18.814369263152003,18.98630417150322,18.78345808485387,18.891643524169922,7552959,0.0,0.0
2023-06-26 00:00:00+02:00,18.8626650943568,19.061645903095464,18.82982311870265,19.024940490722656,6407184,0.0,0.0
2023-06-27 00:00:00+02:00,19.154376191399503,19.287674894238926,19.04039651495844,19.227787017822266,0,0.0,0.0
2023-06-28 00:00:00+02:00,19.318584250290602,19.46830394148131,19.24903686060552,19.347562789916992,8299496,0.0,0.0
2023-06-29 00:00:00+02:00,19.362050568188792,19.410346290446334,19.16403515915092,19.25096893310547,4255420,0.0,0.0
2023-06-30 00:00:00+02:00,19.250970238282463,19.434497311558577,19.22972041382664,19.29540252685547,8948340,0.0,0.0
2023-07-03 00:00:00+02:00,19.31278719583718,19.4538127652889,19.225853423724352,19.266422271728516,5296654,0.0,0.0
2023-07-04 00:00:00+02:00,19.28960488633116,19.376538659131487,19.26642242409349,19.279945373535156,2894424,0.0,0.0
2023-07-05 00:00:00+02:00,19.218126753983267,19.316650836984643,19.053918720738515,19.258695602416992,5451812,0.0,0.0
2023-07-06 00:00:00+02:00,19.1891484648062,19.218127003648334,18.912893395493303,18.94766616821289,7979228,0.0,0.0
2023-07-07 00:00:00+02:00,18.926416182868707,18.943802569079427,18.746754402206324,18.83561897277832,8953209,0.0,0.0
2023-07-10 00:00:00+02:00,18.833687733328397,18.862666274076282,18.75448266973297,18.816301345825195,4608945,0.0,0.0
2023-07-11 00:00:00+02:00,18.748684947108504,18.824028409492858,18.66947804810305,18.787322998046875,3801989,0.0,0.0
2023-07-12 00:00:00+02:00,18.825959772398527,18.96118927001953,18.814369462186892,18.96118927001953,5813214,0.0,0.0
2023-07-13 00:00:00+02:00,18.976645031728637,19.229719485134165,18.965054721411715,19.0944881439209,6118972,0.0,0.0
2023-07-14 00:00:00+02:00,19.167898278963918,19.381369273624227,19.160171405697742,19.20267105102539,7562941,0.0,0.0
